Episode,Rollout,Batch,A1,R1O1,R1O2,A2,R2O1,R2O2
49,90,57,1,2,2,1,2,2
49,90,58,1,2,2,1,2,2
49,90,59,2,0,4,2,0,4
49,90,60,1,1,3,2,1,3
49,90,61,1,2,2,1,2,2
49,90,62,1,2,2,1,2,2
49,90,63,2,0,4,2,0,4
49,91,0,1,1,3,2,1,3
49,91,1,0,3,1,1,3,1
49,91,2,1,1,3,2,1,3
49,91,3,2,0,4,2,0,4
49,91,4,1,2,2,1,2,2
49,91,5,2,0,4,2,0,4
49,91,6,1,1,3,2,1,3
49,91,7,1,3,1,0,3,1
49,91,8,1,1,3,2,1,3
49,91,9,2,1,3,1,1,3
49,91,10,2,0,4,2,0,4
49,91,11,1,1,3,2,1,3
49,91,12,1,2,2,1,2,2
49,91,13,2,1,3,1,1,3
49,91,14,1,1,3,2,1,3
49,91,15,2,1,3,1,1,3
49,91,16,2,1,3,1,1,3
49,91,17,1,2,2,1,2,2
49,91,18,2,0,4,2,0,4
49,91,19,1,1,3,2,1,3
49,91,20,1,2,2,1,2,2
49,91,21,1,2,2,1,2,2
49,91,22,0,3,1,1,3,1
49,91,23,1,1,3,2,1,3
49,91,24,0,4,0,0,4,0
49,91,25,2,0,4,2,0,4
49,91,26,2,0,4,2,0,4
49,91,27,1,1,3,2,1,3
49,91,28,0,2,2,2,2,2
49,91,29,0,2,2,2,2,2
49,91,30,1,2,2,1,2,2
49,91,31,1,1,3,2,1,3
49,91,32,1,3,1,0,3,1
49,91,33,0,2,2,2,2,2
49,91,34,1,1,3,2,1,3
49,91,35,1,1,3,2,1,3
49,91,36,0,2,2,2,2,2
49,91,37,1,1,3,2,1,3
49,91,38,1,1,3,2,1,3
49,91,39,2,1,3,1,1,3
49,91,40,0,3,1,1,3,1
49,91,41,1,1,3,2,1,3
49,91,42,1,1,3,2,1,3
49,91,43,1,2,2,1,2,2
49,91,44,1,1,3,2,1,3
49,91,45,1,1,3,2,1,3
49,91,46,2,1,3,1,1,3
49,91,47,1,2,2,1,2,2
49,91,48,2,1,3,1,1,3
49,91,49,2,0,4,2,0,4
49,91,50,2,0,4,2,0,4
49,91,51,1,2,2,1,2,2
49,91,52,1,1,3,2,1,3
49,91,53,1,1,3,2,1,3
49,91,54,2,0,4,2,0,4
49,91,55,1,2,2,1,2,2
49,91,56,2,0,4,2,0,4
49,91,57,2,0,4,2,0,4
49,91,58,1,2,2,1,2,2
49,91,59,1,2,2,1,2,2
49,91,60,1,1,3,2,1,3
49,91,61,1,2,2,1,2,2
49,91,62,1,1,3,2,1,3
49,91,63,1,1,3,2,1,3
49,92,0,2,0,4,2,0,4
49,92,1,2,1,3,1,1,3
49,92,2,1,2,2,1,2,2
49,92,3,1,1,3,2,1,3
49,92,4,1,1,3,2,1,3
49,92,5,1,1,3,2,1,3
49,92,6,2,0,4,2,0,4
49,92,7,1,1,3,2,1,3
49,92,8,1,1,3,2,1,3
49,92,9,1,1,3,2,1,3
49,92,10,1,2,2,1,2,2
49,92,11,2,2,2,0,2,2
49,92,12,1,3,1,0,3,1
49,92,13,1,1,3,2,1,3
49,92,14,1,1,3,2,1,3
49,92,15,2,0,4,2,0,4
49,92,16,2,0,4,2,0,4
49,92,17,1,2,2,1,2,2
49,92,18,2,1,3,1,1,3
49,92,19,1,1,3,2,1,3
49,92,20,0,2,2,2,2,2
49,92,21,2,0,4,2,0,4
49,92,22,2,0,4,2,0,4
49,92,23,2,0,4,2,0,4
49,92,24,1,1,3,2,1,3
49,92,25,1,1,3,2,1,3
49,92,26,0,2,2,2,2,2
49,92,27,2,1,3,1,1,3
49,92,28,0,3,1,1,3,1
49,92,29,1,2,2,1,2,2
49,92,30,1,1,3,2,1,3
49,92,31,1,1,3,2,1,3
49,92,32,0,3,1,1,3,1
49,92,33,1,2,2,1,2,2
49,92,34,2,0,4,2,0,4
49,92,35,0,4,0,0,4,0
49,92,36,1,1,3,2,1,3
49,92,37,2,1,3,1,1,3
49,92,38,2,0,4,2,0,4
49,92,39,1,1,3,2,1,3
49,92,40,1,2,2,1,2,2
49,92,41,1,1,3,2,1,3
49,92,42,2,1,3,1,1,3
49,92,43,2,0,4,2,0,4
49,92,44,1,1,3,2,1,3
49,92,45,2,1,3,1,1,3
49,92,46,2,1,3,1,1,3
49,92,47,1,1,3,2,1,3
49,92,48,2,0,4,2,0,4
49,92,49,1,2,2,1,2,2
49,92,50,1,1,3,2,1,3
49,92,51,2,0,4,2,0,4
49,92,52,0,2,2,2,2,2
49,92,53,2,0,4,2,0,4
49,92,54,1,2,2,1,2,2
49,92,55,2,1,3,1,1,3
49,92,56,1,2,2,1,2,2
49,92,57,1,1,3,2,1,3
49,92,58,1,1,3,2,1,3
49,92,59,1,1,3,2,1,3
49,92,60,2,1,3,1,1,3
49,92,61,2,1,3,1,1,3
49,92,62,1,1,3,2,1,3
49,92,63,2,0,4,2,0,4
49,93,0,2,1,3,1,1,3
49,93,1,2,1,3,1,1,3
49,93,2,2,2,2,0,2,2
49,93,3,1,1,3,2,1,3
49,93,4,2,0,4,2,0,4
49,93,5,2,0,4,2,0,4
49,93,6,1,1,3,2,1,3
49,93,7,1,1,3,2,1,3
49,93,8,1,3,1,0,3,1
49,93,9,1,2,2,1,2,2
49,93,10,1,2,2,1,2,2
49,93,11,2,2,2,0,2,2
49,93,12,2,2,2,0,2,2
49,93,13,0,2,2,2,2,2
49,93,14,1,3,1,0,3,1
49,93,15,1,2,2,1,2,2
49,93,16,1,2,2,1,2,2
49,93,17,1,1,3,2,1,3
49,93,18,1,2,2,1,2,2
49,93,19,1,1,3,2,1,3
49,93,20,1,2,2,1,2,2
49,93,21,2,2,2,0,2,2
49,93,22,1,1,3,2,1,3
49,93,23,1,2,2,1,2,2
49,93,24,2,0,4,2,0,4
49,93,25,1,3,1,0,3,1
49,93,26,1,2,2,1,2,2
49,93,27,0,2,2,2,2,2
49,93,28,2,0,4,2,0,4
49,93,29,2,0,4,2,0,4
49,93,30,2,1,3,1,1,3
49,93,31,1,2,2,1,2,2
49,93,32,2,0,4,2,0,4
49,93,33,0,2,2,2,2,2
49,93,34,1,2,2,1,2,2
49,93,35,2,0,4,2,0,4
49,93,36,2,0,4,2,0,4
49,93,37,1,2,2,1,2,2
49,93,38,1,1,3,2,1,3
49,93,39,2,0,4,2,0,4
49,93,40,2,0,4,2,0,4
49,93,41,1,2,2,1,2,2
49,93,42,1,1,3,2,1,3
49,93,43,1,1,3,2,1,3
49,93,44,1,1,3,2,1,3
49,93,45,1,1,3,2,1,3
49,93,46,0,2,2,2,2,2
49,93,47,1,1,3,2,1,3
49,93,48,1,3,1,0,3,1
49,93,49,2,2,2,0,2,2
49,93,50,2,0,4,2,0,4
49,93,51,1,2,2,1,2,2
49,93,52,1,3,1,0,3,1
49,93,53,1,2,2,1,2,2
49,93,54,2,0,4,2,0,4
49,93,55,1,3,1,0,3,1
49,93,56,1,1,3,2,1,3
49,93,57,2,0,4,2,0,4
49,93,58,1,2,2,1,2,2
49,93,59,1,1,3,2,1,3
49,93,60,2,1,3,1,1,3
49,93,61,2,1,3,1,1,3
49,93,62,2,0,4,2,0,4
49,93,63,2,1,3,1,1,3
49,94,0,1,2,2,1,2,2
49,94,1,1,1,3,2,1,3
49,94,2,2,1,3,1,1,3
49,94,3,2,0,4,2,0,4
49,94,4,2,0,4,2,0,4
49,94,5,1,1,3,2,1,3
49,94,6,1,2,2,1,2,2
49,94,7,2,1,3,1,1,3
49,94,8,2,0,4,2,0,4
49,94,9,1,2,2,1,2,2
49,94,10,2,0,4,2,0,4
49,94,11,1,1,3,2,1,3
49,94,12,1,2,2,1,2,2
49,94,13,2,1,3,1,1,3
49,94,14,1,1,3,2,1,3
49,94,15,1,1,3,2,1,3
49,94,16,1,1,3,2,1,3
49,94,17,2,0,4,2,0,4
49,94,18,1,1,3,2,1,3
49,94,19,1,1,3,2,1,3
49,94,20,2,0,4,2,0,4
49,94,21,1,1,3,2,1,3
49,94,22,2,1,3,1,1,3
49,94,23,2,1,3,1,1,3
49,94,24,1,3,1,0,3,1
49,94,25,1,1,3,2,1,3
49,94,26,1,2,2,1,2,2
49,94,27,1,1,3,2,1,3
49,94,28,1,1,3,2,1,3
49,94,29,2,0,4,2,0,4
49,94,30,1,1,3,2,1,3
49,94,31,2,1,3,1,1,3
49,94,32,2,0,4,2,0,4
49,94,33,0,2,2,2,2,2
49,94,34,2,2,2,0,2,2
49,94,35,2,0,4,2,0,4
49,94,36,1,2,2,1,2,2
49,94,37,2,1,3,1,1,3
49,94,38,1,1,3,2,1,3
49,94,39,2,0,4,2,0,4
49,94,40,0,2,2,2,2,2
49,94,41,1,1,3,2,1,3
49,94,42,1,2,2,1,2,2
49,94,43,1,1,3,2,1,3
49,94,44,0,2,2,2,2,2
49,94,45,1,2,2,1,2,2
49,94,46,2,1,3,1,1,3
49,94,47,2,0,4,2,0,4
49,94,48,1,1,3,2,1,3
49,94,49,2,1,3,1,1,3
49,94,50,1,3,1,0,3,1
49,94,51,1,1,3,2,1,3
49,94,52,0,3,1,1,3,1
49,94,53,1,1,3,2,1,3
49,94,54,2,0,4,2,0,4
49,94,55,1,1,3,2,1,3
49,94,56,2,1,3,1,1,3
49,94,57,2,0,4,2,0,4
49,94,58,2,1,3,1,1,3
49,94,59,1,2,2,1,2,2
49,94,60,2,2,2,0,2,2
49,94,61,1,1,3,2,1,3
49,94,62,0,2,2,2,2,2
49,94,63,0,3,1,1,3,1
49,95,0,0,3,1,1,3,1
49,95,1,2,1,3,1,1,3
49,95,2,2,0,4,2,0,4
49,95,3,2,0,4,2,0,4
49,95,4,1,1,3,2,1,3
49,95,5,1,2,2,1,2,2
49,95,6,2,0,4,2,0,4
49,95,7,2,0,4,2,0,4
49,95,8,0,4,0,0,4,0
49,95,9,2,0,4,2,0,4
49,95,10,1,3,1,0,3,1
49,95,11,1,2,2,1,2,2
49,95,12,1,1,3,2,1,3
49,95,13,1,3,1,0,3,1
49,95,14,0,2,2,2,2,2
49,95,15,2,1,3,1,1,3
49,95,16,2,0,4,2,0,4
49,95,17,1,1,3,2,1,3
49,95,18,1,1,3,2,1,3
49,95,19,1,2,2,1,2,2
49,95,20,2,1,3,1,1,3
49,95,21,2,0,4,2,0,4
49,95,22,1,1,3,2,1,3
49,95,23,1,2,2,1,2,2
49,95,24,1,1,3,2,1,3
49,95,25,2,0,4,2,0,4
49,95,26,2,0,4,2,0,4
49,95,27,0,2,2,2,2,2
49,95,28,2,0,4,2,0,4
49,95,29,1,1,3,2,1,3
49,95,30,2,0,4,2,0,4
49,95,31,1,1,3,2,1,3
49,95,32,1,1,3,2,1,3
49,95,33,0,2,2,2,2,2
49,95,34,2,2,2,0,2,2
49,95,35,1,1,3,2,1,3
49,95,36,0,2,2,2,2,2
49,95,37,1,2,2,1,2,2
49,95,38,2,0,4,2,0,4
49,95,39,0,2,2,2,2,2
49,95,40,2,1,3,1,1,3
49,95,41,1,2,2,1,2,2
49,95,42,1,1,3,2,1,3
49,95,43,1,1,3,2,1,3
49,95,44,2,2,2,0,2,2
49,95,45,1,1,3,2,1,3
49,95,46,2,0,4,2,0,4
49,95,47,2,2,2,0,2,2
49,95,48,1,1,3,2,1,3
49,95,49,2,1,3,1,1,3
49,95,50,0,2,2,2,2,2
49,95,51,1,1,3,2,1,3
49,95,52,0,2,2,2,2,2
49,95,53,1,1,3,2,1,3
49,95,54,1,1,3,2,1,3
49,95,55,2,0,4,2,0,4
49,95,56,1,2,2,1,2,2
49,95,57,0,2,2,2,2,2
49,95,58,1,3,1,0,3,1
49,95,59,2,0,4,2,0,4
49,95,60,1,2,2,1,2,2
49,95,61,2,2,2,0,2,2
49,95,62,2,0,4,2,0,4
49,95,63,2,1,3,1,1,3
49,96,0,1,3,1,0,3,1
49,96,1,1,2,2,1,2,2
49,96,2,1,1,3,2,1,3
49,96,3,2,1,3,1,1,3
49,96,4,1,1,3,2,1,3
49,96,5,1,2,2,1,2,2
49,96,6,2,1,3,1,1,3
49,96,7,2,0,4,2,0,4
49,96,8,2,1,3,1,1,3
49,96,9,0,4,0,0,4,0
49,96,10,2,0,4,2,0,4
49,96,11,1,2,2,1,2,2
49,96,12,1,3,1,0,3,1
49,96,13,1,1,3,2,1,3
49,96,14,1,2,2,1,2,2
49,96,15,1,1,3,2,1,3
49,96,16,2,0,4,2,0,4
49,96,17,1,1,3,2,1,3
49,96,18,1,2,2,1,2,2
49,96,19,1,2,2,1,2,2
49,96,20,2,1,3,1,1,3
49,96,21,2,1,3,1,1,3
49,96,22,0,2,2,2,2,2
49,96,23,2,0,4,2,0,4
49,96,24,2,0,4,2,0,4
49,96,25,0,3,1,1,3,1
49,96,26,2,0,4,2,0,4
49,96,27,1,2,2,1,2,2
49,96,28,2,1,3,1,1,3
49,96,29,2,0,4,2,0,4
49,96,30,2,1,3,1,1,3
49,96,31,1,1,3,2,1,3
49,96,32,1,1,3,2,1,3
49,96,33,1,1,3,2,1,3
49,96,34,1,2,2,1,2,2
49,96,35,1,2,2,1,2,2
49,96,36,1,1,3,2,1,3
49,96,37,1,1,3,2,1,3
49,96,38,2,1,3,1,1,3
49,96,39,1,1,3,2,1,3
49,96,40,2,1,3,1,1,3
49,96,41,2,0,4,2,0,4
49,96,42,2,0,4,2,0,4
49,96,43,0,2,2,2,2,2
49,96,44,1,1,3,2,1,3
49,96,45,2,1,3,1,1,3
49,96,46,1,1,3,2,1,3
49,96,47,2,1,3,1,1,3
49,96,48,1,1,3,2,1,3
49,96,49,2,0,4,2,0,4
49,96,50,2,1,3,1,1,3
49,96,51,2,0,4,2,0,4
49,96,52,1,1,3,2,1,3
49,96,53,1,2,2,1,2,2
49,96,54,1,2,2,1,2,2
49,96,55,1,1,3,2,1,3
49,96,56,2,1,3,1,1,3
49,96,57,1,3,1,0,3,1
49,96,58,2,0,4,2,0,4
49,96,59,2,1,3,1,1,3
49,96,60,2,0,4,2,0,4
49,96,61,2,0,4,2,0,4
49,96,62,2,1,3,1,1,3
49,96,63,2,1,3,1,1,3
49,97,0,2,0,4,2,0,4
49,97,1,1,1,3,2,1,3
49,97,2,2,1,3,1,1,3
49,97,3,1,1,3,2,1,3
49,97,4,0,4,0,0,4,0
49,97,5,1,1,3,2,1,3
49,97,6,2,0,4,2,0,4
49,97,7,2,0,4,2,0,4
49,97,8,2,1,3,1,1,3
49,97,9,1,1,3,2,1,3
49,97,10,2,1,3,1,1,3
49,97,11,2,0,4,2,0,4
49,97,12,1,1,3,2,1,3
49,97,13,2,0,4,2,0,4
49,97,14,1,2,2,1,2,2
49,97,15,2,0,4,2,0,4
49,97,16,2,1,3,1,1,3
49,97,17,1,2,2,1,2,2
49,97,18,2,0,4,2,0,4
49,97,19,2,1,3,1,1,3
49,97,20,2,2,2,0,2,2
49,97,21,1,1,3,2,1,3
49,97,22,1,2,2,1,2,2
49,97,23,1,3,1,0,3,1
49,97,24,2,0,4,2,0,4
49,97,25,2,1,3,1,1,3
49,97,26,1,1,3,2,1,3
49,97,27,1,1,3,2,1,3
49,97,28,2,2,2,0,2,2
49,97,29,1,1,3,2,1,3
49,97,30,1,1,3,2,1,3
49,97,31,2,0,4,2,0,4
49,97,32,1,2,2,1,2,2
49,97,33,1,2,2,1,2,2
49,97,34,1,3,1,0,3,1
49,97,35,2,1,3,1,1,3
49,97,36,1,2,2,1,2,2
49,97,37,1,2,2,1,2,2
49,97,38,2,1,3,1,1,3
49,97,39,2,2,2,0,2,2
49,97,40,2,1,3,1,1,3
49,97,41,2,1,3,1,1,3
49,97,42,1,1,3,2,1,3
49,97,43,1,2,2,1,2,2
49,97,44,1,1,3,2,1,3
49,97,45,1,3,1,0,3,1
49,97,46,2,0,4,2,0,4
49,97,47,2,0,4,2,0,4
49,97,48,2,1,3,1,1,3
49,97,49,1,1,3,2,1,3
49,97,50,1,1,3,2,1,3
49,97,51,1,2,2,1,2,2
49,97,52,1,3,1,0,3,1
49,97,53,1,1,3,2,1,3
49,97,54,1,1,3,2,1,3
49,97,55,1,1,3,2,1,3
49,97,56,2,0,4,2,0,4
49,97,57,1,2,2,1,2,2
49,97,58,1,3,1,0,3,1
49,97,59,1,2,2,1,2,2
49,97,60,2,1,3,1,1,3
49,97,61,1,1,3,2,1,3
49,97,62,2,1,3,1,1,3
49,97,63,2,1,3,1,1,3
49,98,0,2,1,3,1,1,3
49,98,1,1,1,3,2,1,3
49,98,2,2,1,3,1,1,3
49,98,3,1,2,2,1,2,2
49,98,4,1,2,2,1,2,2
49,98,5,1,2,2,1,2,2
49,98,6,1,1,3,2,1,3
49,98,7,2,1,3,1,1,3
49,98,8,1,2,2,1,2,2
49,98,9,1,1,3,2,1,3
49,98,10,2,1,3,1,1,3
49,98,11,1,1,3,2,1,3
49,98,12,1,1,3,2,1,3
49,98,13,2,1,3,1,1,3
49,98,14,2,0,4,2,0,4
49,98,15,2,0,4,2,0,4
49,98,16,2,0,4,2,0,4
49,98,17,0,2,2,2,2,2
49,98,18,1,2,2,1,2,2
49,98,19,1,1,3,2,1,3
49,98,20,2,2,2,0,2,2
49,98,21,1,1,3,2,1,3
49,98,22,2,2,2,0,2,2
49,98,23,1,1,3,2,1,3
49,98,24,1,2,2,1,2,2
49,98,25,2,0,4,2,0,4
49,98,26,0,2,2,2,2,2
49,98,27,1,1,3,2,1,3
49,98,28,2,0,4,2,0,4
49,98,29,2,0,4,2,0,4
49,98,30,1,3,1,0,3,1
49,98,31,2,0,4,2,0,4
49,98,32,2,0,4,2,0,4
49,98,33,1,2,2,1,2,2
49,98,34,2,0,4,2,0,4
49,98,35,2,1,3,1,1,3
49,98,36,2,0,4,2,0,4
49,98,37,1,2,2,1,2,2
49,98,38,1,1,3,2,1,3
49,98,39,1,3,1,0,3,1
49,98,40,1,2,2,1,2,2
49,98,41,1,2,2,1,2,2
49,98,42,2,0,4,2,0,4
49,98,43,2,1,3,1,1,3
49,98,44,0,3,1,1,3,1
49,98,45,1,1,3,2,1,3
49,98,46,1,2,2,1,2,2
49,98,47,1,1,3,2,1,3
49,98,48,2,1,3,1,1,3
49,98,49,1,1,3,2,1,3
49,98,50,2,0,4,2,0,4
49,98,51,1,2,2,1,2,2
49,98,52,2,1,3,1,1,3
49,98,53,2,1,3,1,1,3
49,98,54,1,2,2,1,2,2
49,98,55,1,1,3,2,1,3
49,98,56,2,0,4,2,0,4
49,98,57,1,1,3,2,1,3
49,98,58,2,0,4,2,0,4
49,98,59,1,1,3,2,1,3
49,98,60,1,1,3,2,1,3
49,98,61,0,3,1,1,3,1
49,98,62,1,2,2,1,2,2
49,98,63,1,2,2,1,2,2
49,99,0,2,0,4,2,0,4
49,99,1,0,3,1,1,3,1
49,99,2,2,2,2,0,2,2
49,99,3,1,2,2,1,2,2
49,99,4,2,0,4,2,0,4
49,99,5,2,1,3,1,1,3
49,99,6,1,1,3,2,1,3
49,99,7,1,2,2,1,2,2
49,99,8,1,1,3,2,1,3
49,99,9,1,3,1,0,3,1
49,99,10,1,3,1,0,3,1
49,99,11,1,3,1,0,3,1
49,99,12,2,0,4,2,0,4
49,99,13,1,3,1,0,3,1
49,99,14,1,1,3,2,1,3
49,99,15,1,1,3,2,1,3
49,99,16,2,1,3,1,1,3
49,99,17,2,0,4,2,0,4
49,99,18,1,1,3,2,1,3
49,99,19,1,1,3,2,1,3
49,99,20,2,2,2,0,2,2
49,99,21,2,0,4,2,0,4
49,99,22,2,2,2,0,2,2
49,99,23,2,1,3,1,1,3
49,99,24,1,1,3,2,1,3
49,99,25,2,0,4,2,0,4
49,99,26,1,1,3,2,1,3
49,99,27,2,0,4,2,0,4
49,99,28,1,1,3,2,1,3
49,99,29,2,0,4,2,0,4
49,99,30,1,3,1,0,3,1
49,99,31,1,2,2,1,2,2
49,99,32,2,0,4,2,0,4
49,99,33,1,1,3,2,1,3
49,99,34,1,1,3,2,1,3
49,99,35,1,2,2,1,2,2
49,99,36,1,1,3,2,1,3
49,99,37,1,1,3,2,1,3
49,99,38,2,0,4,2,0,4
49,99,39,2,0,4,2,0,4
49,99,40,2,0,4,2,0,4
49,99,41,1,1,3,2,1,3
49,99,42,1,3,1,0,3,1
49,99,43,1,2,2,1,2,2
49,99,44,0,4,0,0,4,0
49,99,45,2,1,3,1,1,3
49,99,46,2,0,4,2,0,4
49,99,47,1,2,2,1,2,2
49,99,48,1,1,3,2,1,3
49,99,49,2,0,4,2,0,4
49,99,50,1,2,2,1,2,2
49,99,51,2,1,3,1,1,3
49,99,52,1,1,3,2,1,3
49,99,53,1,2,2,1,2,2
49,99,54,2,0,4,2,0,4
49,99,55,2,1,3,1,1,3
49,99,56,1,2,2,1,2,2
49,99,57,2,0,4,2,0,4
49,99,58,2,1,3,1,1,3
49,99,59,1,2,2,1,2,2
49,99,60,2,1,3,1,1,3
49,99,61,1,1,3,2,1,3
49,99,62,1,2,2,1,2,2
49,99,63,1,2,2,1,2,2
49,100,0,2,0,4,2,0,4
49,100,1,1,1,3,2,1,3
49,100,2,1,2,2,1,2,2
49,100,3,2,2,2,0,2,2
49,100,4,2,0,4,2,0,4
49,100,5,1,3,1,0,3,1
49,100,6,1,1,3,2,1,3
49,100,7,2,1,3,1,1,3
49,100,8,1,2,2,1,2,2
49,100,9,2,2,2,0,2,2
49,100,10,2,0,4,2,0,4
49,100,11,1,1,3,2,1,3
49,100,12,1,1,3,2,1,3
49,100,13,2,0,4,2,0,4
49,100,14,1,2,2,1,2,2
49,100,15,2,2,2,0,2,2
49,100,16,1,1,3,2,1,3
49,100,17,2,0,4,2,0,4
49,100,18,1,2,2,1,2,2
49,100,19,1,2,2,1,2,2
49,100,20,1,2,2,1,2,2
49,100,21,2,1,3,1,1,3
49,100,22,1,2,2,1,2,2
49,100,23,1,1,3,2,1,3
49,100,24,1,1,3,2,1,3
49,100,25,2,0,4,2,0,4
49,100,26,1,1,3,2,1,3
49,100,27,2,0,4,2,0,4
49,100,28,2,0,4,2,0,4
49,100,29,2,0,4,2,0,4
49,100,30,1,1,3,2,1,3
49,100,31,1,2,2,1,2,2
49,100,32,2,1,3,1,1,3
49,100,33,2,0,4,2,0,4
49,100,34,2,1,3,1,1,3
49,100,35,1,1,3,2,1,3
49,100,36,2,0,4,2,0,4
49,100,37,1,1,3,2,1,3
49,100,38,1,3,1,0,3,1
49,100,39,0,3,1,1,3,1
49,100,40,1,1,3,2,1,3
49,100,41,1,1,3,2,1,3
49,100,42,1,1,3,2,1,3
49,100,43,2,0,4,2,0,4
49,100,44,2,0,4,2,0,4
49,100,45,2,0,4,2,0,4
49,100,46,2,0,4,2,0,4
49,100,47,1,1,3,2,1,3
49,100,48,1,1,3,2,1,3
49,100,49,1,2,2,1,2,2
49,100,50,2,0,4,2,0,4
49,100,51,2,0,4,2,0,4
49,100,52,2,0,4,2,0,4
49,100,53,2,0,4,2,0,4
49,100,54,2,0,4,2,0,4
49,100,55,1,1,3,2,1,3
49,100,56,1,1,3,2,1,3
49,100,57,2,0,4,2,0,4
49,100,58,2,0,4,2,0,4
49,100,59,1,1,3,2,1,3
49,100,60,1,1,3,2,1,3
49,100,61,1,1,3,2,1,3
49,100,62,2,1,3,1,1,3
49,100,63,1,3,1,0,3,1
49,101,0,2,0,4,2,0,4
49,101,1,2,2,2,0,2,2
49,101,2,2,2,2,0,2,2
49,101,3,2,0,4,2,0,4
49,101,4,1,1,3,2,1,3
49,101,5,2,1,3,1,1,3
49,101,6,1,3,1,0,3,1
49,101,7,2,0,4,2,0,4
49,101,8,0,2,2,2,2,2
49,101,9,1,3,1,0,3,1
49,101,10,2,1,3,1,1,3
49,101,11,0,2,2,2,2,2
49,101,12,1,2,2,1,2,2
49,101,13,2,0,4,2,0,4
49,101,14,0,4,0,0,4,0
49,101,15,1,2,2,1,2,2
49,101,16,1,2,2,1,2,2
49,101,17,2,0,4,2,0,4
49,101,18,1,3,1,0,3,1
49,101,19,1,1,3,2,1,3
49,101,20,1,2,2,1,2,2
49,101,21,2,0,4,2,0,4
49,101,22,1,2,2,1,2,2
49,101,23,1,1,3,2,1,3
49,101,24,2,0,4,2,0,4
49,101,25,1,3,1,0,3,1
49,101,26,1,1,3,2,1,3
49,101,27,2,2,2,0,2,2
49,101,28,2,1,3,1,1,3
49,101,29,1,1,3,2,1,3
49,101,30,1,1,3,2,1,3
49,101,31,1,2,2,1,2,2
49,101,32,1,1,3,2,1,3
49,101,33,1,1,3,2,1,3
49,101,34,2,1,3,1,1,3
49,101,35,1,1,3,2,1,3
49,101,36,2,1,3,1,1,3
49,101,37,1,1,3,2,1,3
49,101,38,1,1,3,2,1,3
49,101,39,1,3,1,0,3,1
49,101,40,0,3,1,1,3,1
49,101,41,2,2,2,0,2,2
49,101,42,1,2,2,1,2,2
49,101,43,2,0,4,2,0,4
49,101,44,1,3,1,0,3,1
49,101,45,0,3,1,1,3,1
49,101,46,2,2,2,0,2,2
49,101,47,1,2,2,1,2,2
49,101,48,1,2,2,1,2,2
49,101,49,0,4,0,0,4,0
49,101,50,2,2,2,0,2,2
49,101,51,1,1,3,2,1,3
49,101,52,1,1,3,2,1,3
49,101,53,1,2,2,1,2,2
49,101,54,1,2,2,1,2,2
49,101,55,1,2,2,1,2,2
49,101,56,2,1,3,1,1,3
49,101,57,2,0,4,2,0,4
49,101,58,1,2,2,1,2,2
49,101,59,2,0,4,2,0,4
49,101,60,1,2,2,1,2,2
49,101,61,2,0,4,2,0,4
49,101,62,2,2,2,0,2,2
49,101,63,0,4,0,0,4,0
49,102,0,1,3,1,0,3,1
49,102,1,2,1,3,1,1,3
49,102,2,2,2,2,0,2,2
49,102,3,2,1,3,1,1,3
49,102,4,2,1,3,1,1,3
49,102,5,2,0,4,2,0,4
49,102,6,1,2,2,1,2,2
49,102,7,1,1,3,2,1,3
49,102,8,1,2,2,1,2,2
49,102,9,1,1,3,2,1,3
49,102,10,2,0,4,2,0,4
49,102,11,0,2,2,2,2,2
49,102,12,1,1,3,2,1,3
49,102,13,2,1,3,1,1,3
49,102,14,1,2,2,1,2,2
49,102,15,2,0,4,2,0,4
49,102,16,0,2,2,2,2,2
49,102,17,1,1,3,2,1,3
49,102,18,1,3,1,0,3,1
49,102,19,1,2,2,1,2,2
49,102,20,1,2,2,1,2,2
49,102,21,2,0,4,2,0,4
49,102,22,1,2,2,1,2,2
49,102,23,1,1,3,2,1,3
49,102,24,2,0,4,2,0,4
49,102,25,1,1,3,2,1,3
49,102,26,1,1,3,2,1,3
49,102,27,2,0,4,2,0,4
49,102,28,2,0,4,2,0,4
49,102,29,1,1,3,2,1,3
49,102,30,2,0,4,2,0,4
49,102,31,2,2,2,0,2,2
49,102,32,2,1,3,1,1,3
49,102,33,2,0,4,2,0,4
49,102,34,2,2,2,0,2,2
49,102,35,2,0,4,2,0,4
49,102,36,1,2,2,1,2,2
49,102,37,1,1,3,2,1,3
49,102,38,1,1,3,2,1,3
49,102,39,1,1,3,2,1,3
49,102,40,1,1,3,2,1,3
49,102,41,2,2,2,0,2,2
49,102,42,1,2,2,1,2,2
49,102,43,1,2,2,1,2,2
49,102,44,1,1,3,2,1,3
49,102,45,1,2,2,1,2,2
49,102,46,2,0,4,2,0,4
49,102,47,1,1,3,2,1,3
49,102,48,1,2,2,1,2,2
49,102,49,1,1,3,2,1,3
49,102,50,1,2,2,1,2,2
49,102,51,2,0,4,2,0,4
49,102,52,1,1,3,2,1,3
49,102,53,1,2,2,1,2,2
49,102,54,1,1,3,2,1,3
49,102,55,1,1,3,2,1,3
49,102,56,2,0,4,2,0,4
49,102,57,1,1,3,2,1,3
49,102,58,1,1,3,2,1,3
49,102,59,1,1,3,2,1,3
49,102,60,1,1,3,2,1,3
49,102,61,1,2,2,1,2,2
49,102,62,2,0,4,2,0,4
49,102,63,2,0,4,2,0,4
